time_utc,discharge_cfs,unit,approval_status,qualifier,time_local
2018-09-13 01:00:00+00:00,64.2,ft^3/s,Approved,,2018-09-12 21:00:00-04:00
2018-09-13 01:15:00+00:00,63.6,ft^3/s,Approved,,2018-09-12 21:15:00-04:00
2018-09-13 01:30:00+00:00,63.6,ft^3/s,Approved,,2018-09-12 21:30:00-04:00
2018-09-13 01:45:00+00:00,63.6,ft^3/s,Approved,,2018-09-12 21:45:00-04:00
2018-09-13 02:00:00+00:00,63.0,ft^3/s,Approved,,2018-09-12 22:00:00-04:00
2018-09-13 02:15:00+00:00,63.0,ft^3/s,Approved,,2018-09-12 22:15:00-04:00
2018-09-13 02:30:00+00:00,62.3,ft^3/s,Approved,,2018-09-12 22:30:00-04:00
2018-09-13 02:45:00+00:00,62.3,ft^3/s,Approved,,2018-09-12 22:45:00-04:00
2018-09-13 03:00:00+00:00,62.3,ft^3/s,Approved,,2018-09-12 23:00:00-04:00
2018-09-13 03:15:00+00:00,61.7,ft^3/s,Approved,,2018-09-12 23:15:00-04:00
2018-09-13 03:30:00+00:00,61.7,ft^3/s,Approved,,2018-09-12 23:30:00-04:00
2018-09-13 03:45:00+00:00,61.7,ft^3/s,Approved,,2018-09-12 23:45:00-04:00
2018-09-13 04:00:00+00:00,61.1,ft^3/s,Approved,,2018-09-13 00:00:00-04:00
2018-09-13 04:15:00+00:00,61.1,ft^3/s,Approved,,2018-09-13 00:15:00-04:00
2018-09-13 04:30:00+00:00,61.1,ft^3/s,Approved,,2018-09-13 00:30:00-04:00
2018-09-13 04:45:00+00:00,61.1,ft^3/s,Approved,,2018-09-13 00:45:00-04:00
2018-09-13 05:00:00+00:00,60.5,ft^3/s,Approved,,2018-09-13 01:00:00-04:00
2018-09-13 05:15:00+00:00,60.5,ft^3/s,Approved,,2018-09-13 01:15:00-04:00
2018-09-13 05:30:00+00:00,60.5,ft^3/s,Approved,,2018-09-13 01:30:00-04:00
2018-09-13 05:45:00+00:00,59.9,ft^3/s,Approved,,2018-09-13 01:45:00-04:00
2018-09-13 06:00:00+00:00,59.9,ft^3/s,Approved,,2018-09-13 02:00:00-04:00
2018-09-13 06:15:00+00:00,59.9,ft^3/s,Approved,,2018-09-13 02:15:00-04:00
2018-09-13 06:30:00+00:00,59.9,ft^3/s,Approved,,2018-09-13 02:30:00-04:00
2018-09-13 06:45:00+00:00,59.3,ft^3/s,Approved,,2018-09-13 02:45:00-04:00
2018-09-13 07:00:00+00:00,59.3,ft^3/s,Approved,,2018-09-13 03:00:00-04:00
2018-09-13 07:15:00+00:00,59.3,ft^3/s,Approved,,2018-09-13 03:15:00-04:00
2018-09-13 07:30:00+00:00,59.3,ft^3/s,Approved,,2018-09-13 03:30:00-04:00
2018-09-13 07:45:00+00:00,59.3,ft^3/s,Approved,,2018-09-13 03:45:00-04:00
2018-09-13 08:00:00+00:00,58.8,ft^3/s,Approved,,2018-09-13 04:00:00-04:00
2018-09-13 08:15:00+00:00,58.8,ft^3/s,Approved,,2018-09-13 04:15:00-04:00
2018-09-13 08:30:00+00:00,58.8,ft^3/s,Approved,,2018-09-13 04:30:00-04:00
2018-09-13 08:45:00+00:00,58.2,ft^3/s,Approved,,2018-09-13 04:45:00-04:00
2018-09-13 09:00:00+00:00,58.2,ft^3/s,Approved,,2018-09-13 05:00:00-04:00
2018-09-13 09:15:00+00:00,58.2,ft^3/s,Approved,,2018-09-13 05:15:00-04:00
2018-09-13 09:30:00+00:00,57.6,ft^3/s,Approved,,2018-09-13 05:30:00-04:00
2018-09-13 09:45:00+00:00,57.6,ft^3/s,Approved,,2018-09-13 05:45:00-04:00
2018-09-13 10:00:00+00:00,57.6,ft^3/s,Approved,,2018-09-13 06:00:00-04:00
2018-09-13 10:15:00+00:00,57.0,ft^3/s,Approved,,2018-09-13 06:15:00-04:00
2018-09-13 10:30:00+00:00,57.0,ft^3/s,Approved,,2018-09-13 06:30:00-04:00
2018-09-13 10:45:00+00:00,57.0,ft^3/s,Approved,,2018-09-13 06:45:00-04:00
2018-09-13 11:00:00+00:00,57.0,ft^3/s,Approved,,2018-09-13 07:00:00-04:00
2018-09-13 11:15:00+00:00,56.4,ft^3/s,Approved,,2018-09-13 07:15:00-04:00
2018-09-13 11:30:00+00:00,56.4,ft^3/s,Approved,,2018-09-13 07:30:00-04:00
2018-09-13 11:45:00+00:00,56.4,ft^3/s,Approved,,2018-09-13 07:45:00-04:00
2018-09-13 12:00:00+00:00,56.4,ft^3/s,Approved,,2018-09-13 08:00:00-04:00
2018-09-13 12:15:00+00:00,55.9,ft^3/s,Approved,,2018-09-13 08:15:00-04:00
2018-09-13 12:30:00+00:00,55.9,ft^3/s,Approved,,2018-09-13 08:30:00-04:00
2018-09-13 12:45:00+00:00,55.9,ft^3/s,Approved,,2018-09-13 08:45:00-04:00
2018-09-13 13:00:00+00:00,55.9,ft^3/s,Approved,,2018-09-13 09:00:00-04:00
2018-09-13 13:15:00+00:00,55.3,ft^3/s,Approved,,2018-09-13 09:15:00-04:00
2018-09-13 13:30:00+00:00,55.3,ft^3/s,Approved,,2018-09-13 09:30:00-04:00
2018-09-13 13:45:00+00:00,55.3,ft^3/s,Approved,,2018-09-13 09:45:00-04:00
2018-09-13 14:00:00+00:00,55.3,ft^3/s,Approved,,2018-09-13 10:00:00-04:00
2018-09-13 14:15:00+00:00,55.3,ft^3/s,Approved,,2018-09-13 10:15:00-04:00
2018-09-13 14:30:00+00:00,54.8,ft^3/s,Approved,,2018-09-13 10:30:00-04:00
2018-09-13 14:45:00+00:00,54.8,ft^3/s,Approved,,2018-09-13 10:45:00-04:00
2018-09-13 15:00:00+00:00,54.8,ft^3/s,Approved,,2018-09-13 11:00:00-04:00
2018-09-13 15:15:00+00:00,54.2,ft^3/s,Approved,,2018-09-13 11:15:00-04:00
2018-09-13 15:30:00+00:00,54.2,ft^3/s,Approved,,2018-09-13 11:30:00-04:00
2018-09-13 15:45:00+00:00,54.2,ft^3/s,Approved,,2018-09-13 11:45:00-04:00
2018-09-13 16:00:00+00:00,53.6,ft^3/s,Approved,,2018-09-13 12:00:00-04:00
2018-09-13 16:15:00+00:00,54.2,ft^3/s,Approved,,2018-09-13 12:15:00-04:00
2018-09-13 16:30:00+00:00,53.6,ft^3/s,Approved,,2018-09-13 12:30:00-04:00
2018-09-13 16:45:00+00:00,53.6,ft^3/s,Approved,,2018-09-13 12:45:00-04:00
2018-09-13 17:00:00+00:00,53.6,ft^3/s,Approved,,2018-09-13 13:00:00-04:00
2018-09-13 17:15:00+00:00,53.6,ft^3/s,Approved,,2018-09-13 13:15:00-04:00
2018-09-13 17:30:00+00:00,53.1,ft^3/s,Approved,,2018-09-13 13:30:00-04:00
2018-09-13 17:45:00+00:00,53.1,ft^3/s,Approved,,2018-09-13 13:45:00-04:00
2018-09-13 18:00:00+00:00,52.5,ft^3/s,Approved,,2018-09-13 14:00:00-04:00
2018-09-13 18:15:00+00:00,52.5,ft^3/s,Approved,,2018-09-13 14:15:00-04:00
2018-09-13 18:30:00+00:00,52.5,ft^3/s,Approved,,2018-09-13 14:30:00-04:00
2018-09-13 18:45:00+00:00,52.5,ft^3/s,Approved,,2018-09-13 14:45:00-04:00
2018-09-13 19:00:00+00:00,52.0,ft^3/s,Approved,,2018-09-13 15:00:00-04:00
2018-09-13 19:15:00+00:00,52.0,ft^3/s,Approved,,2018-09-13 15:15:00-04:00
2018-09-13 19:30:00+00:00,51.5,ft^3/s,Approved,,2018-09-13 15:30:00-04:00
2018-09-13 19:45:00+00:00,51.5,ft^3/s,Approved,,2018-09-13 15:45:00-04:00
2018-09-13 20:00:00+00:00,51.5,ft^3/s,Approved,,2018-09-13 16:00:00-04:00
2018-09-13 20:15:00+00:00,51.5,ft^3/s,Approved,,2018-09-13 16:15:00-04:00
2018-09-13 20:30:00+00:00,50.9,ft^3/s,Approved,,2018-09-13 16:30:00-04:00
2018-09-13 20:45:00+00:00,50.9,ft^3/s,Approved,,2018-09-13 16:45:00-04:00
2018-09-13 21:00:00+00:00,50.9,ft^3/s,Approved,,2018-09-13 17:00:00-04:00
2018-09-13 21:15:00+00:00,49.9,ft^3/s,Approved,,2018-09-13 17:15:00-04:00
2018-09-13 21:30:00+00:00,49.9,ft^3/s,Approved,,2018-09-13 17:30:00-04:00
2018-09-13 21:45:00+00:00,50.9,ft^3/s,Approved,,2018-09-13 17:45:00-04:00
2018-09-13 22:00:00+00:00,52.5,ft^3/s,Approved,,2018-09-13 18:00:00-04:00
2018-09-13 22:15:00+00:00,53.1,ft^3/s,Approved,,2018-09-13 18:15:00-04:00
2018-09-13 22:30:00+00:00,53.1,ft^3/s,Approved,,2018-09-13 18:30:00-04:00
2018-09-13 22:45:00+00:00,53.6,ft^3/s,Approved,,2018-09-13 18:45:00-04:00
2018-09-13 23:00:00+00:00,54.2,ft^3/s,Approved,,2018-09-13 19:00:00-04:00
2018-09-13 23:15:00+00:00,54.2,ft^3/s,Approved,,2018-09-13 19:15:00-04:00
2018-09-13 23:30:00+00:00,54.2,ft^3/s,Approved,,2018-09-13 19:30:00-04:00
2018-09-13 23:45:00+00:00,54.8,ft^3/s,Approved,,2018-09-13 19:45:00-04:00
2018-09-14 00:00:00+00:00,55.3,ft^3/s,Approved,,2018-09-13 20:00:00-04:00
2018-09-14 00:15:00+00:00,55.9,ft^3/s,Approved,,2018-09-13 20:15:00-04:00
2018-09-14 00:30:00+00:00,56.4,ft^3/s,Approved,,2018-09-13 20:30:00-04:00
2018-09-14 00:45:00+00:00,57.6,ft^3/s,Approved,,2018-09-13 20:45:00-04:00
2018-09-14 01:00:00+00:00,58.8,ft^3/s,Approved,,2018-09-13 21:00:00-04:00
2018-09-14 01:15:00+00:00,59.9,ft^3/s,Approved,,2018-09-13 21:15:00-04:00
2018-09-14 01:30:00+00:00,61.7,ft^3/s,Approved,,2018-09-13 21:30:00-04:00
2018-09-14 01:45:00+00:00,63.6,ft^3/s,Approved,,2018-09-13 21:45:00-04:00
2018-09-14 02:00:00+00:00,64.8,ft^3/s,Approved,,2018-09-13 22:00:00-04:00
2018-09-14 02:15:00+00:00,67.4,ft^3/s,Approved,,2018-09-13 22:15:00-04:00
2018-09-14 02:30:00+00:00,70.1,ft^3/s,Approved,,2018-09-13 22:30:00-04:00
2018-09-14 02:45:00+00:00,73.0,ft^3/s,Approved,,2018-09-13 22:45:00-04:00
2018-09-14 03:00:00+00:00,76.7,ft^3/s,Approved,,2018-09-13 23:00:00-04:00
2018-09-14 03:15:00+00:00,80.6,ft^3/s,Approved,,2018-09-13 23:15:00-04:00
2018-09-14 03:30:00+00:00,83.8,ft^3/s,Approved,,2018-09-13 23:30:00-04:00
2018-09-14 03:45:00+00:00,88.1,ft^3/s,Approved,,2018-09-13 23:45:00-04:00
2018-09-14 04:00:00+00:00,92.7,ft^3/s,Approved,,2018-09-14 00:00:00-04:00
2018-09-14 04:15:00+00:00,95.5,ft^3/s,Approved,,2018-09-14 00:15:00-04:00
2018-09-14 04:30:00+00:00,99.4,ft^3/s,Approved,,2018-09-14 00:30:00-04:00
2018-09-14 04:45:00+00:00,101.0,ft^3/s,Approved,,2018-09-14 00:45:00-04:00
2018-09-14 05:00:00+00:00,104.0,ft^3/s,Approved,,2018-09-14 01:00:00-04:00
2018-09-14 05:15:00+00:00,105.0,ft^3/s,Approved,,2018-09-14 01:15:00-04:00
2018-09-14 05:30:00+00:00,107.0,ft^3/s,Approved,,2018-09-14 01:30:00-04:00
2018-09-14 05:45:00+00:00,109.0,ft^3/s,Approved,,2018-09-14 01:45:00-04:00
2018-09-14 06:00:00+00:00,112.0,ft^3/s,Approved,,2018-09-14 02:00:00-04:00
2018-09-14 06:15:00+00:00,113.0,ft^3/s,Approved,,2018-09-14 02:15:00-04:00
2018-09-14 06:30:00+00:00,114.0,ft^3/s,Approved,,2018-09-14 02:30:00-04:00
2018-09-14 06:45:00+00:00,116.0,ft^3/s,Approved,,2018-09-14 02:45:00-04:00
2018-09-14 07:00:00+00:00,118.0,ft^3/s,Approved,,2018-09-14 03:00:00-04:00
2018-09-14 07:15:00+00:00,120.0,ft^3/s,Approved,,2018-09-14 03:15:00-04:00
2018-09-14 07:30:00+00:00,122.0,ft^3/s,Approved,,2018-09-14 03:30:00-04:00
2018-09-14 07:45:00+00:00,122.0,ft^3/s,Approved,,2018-09-14 03:45:00-04:00
2018-09-14 08:00:00+00:00,125.0,ft^3/s,Approved,,2018-09-14 04:00:00-04:00
2018-09-14 08:15:00+00:00,127.0,ft^3/s,Approved,,2018-09-14 04:15:00-04:00
2018-09-14 08:30:00+00:00,129.0,ft^3/s,Approved,,2018-09-14 04:30:00-04:00
2018-09-14 08:45:00+00:00,131.0,ft^3/s,Approved,,2018-09-14 04:45:00-04:00
2018-09-14 09:00:00+00:00,133.0,ft^3/s,Approved,,2018-09-14 05:00:00-04:00
2018-09-14 09:15:00+00:00,135.0,ft^3/s,Approved,,2018-09-14 05:15:00-04:00
2018-09-14 09:30:00+00:00,138.0,ft^3/s,Approved,,2018-09-14 05:30:00-04:00
2018-09-14 09:45:00+00:00,141.0,ft^3/s,Approved,,2018-09-14 05:45:00-04:00
2018-09-14 10:00:00+00:00,144.0,ft^3/s,Approved,,2018-09-14 06:00:00-04:00
2018-09-14 10:15:00+00:00,149.0,ft^3/s,Approved,,2018-09-14 06:15:00-04:00
2018-09-14 10:30:00+00:00,154.0,ft^3/s,Approved,,2018-09-14 06:30:00-04:00
2018-09-14 10:45:00+00:00,160.0,ft^3/s,Approved,,2018-09-14 06:45:00-04:00
2018-09-14 11:00:00+00:00,166.0,ft^3/s,Approved,,2018-09-14 07:00:00-04:00
2018-09-14 11:15:00+00:00,174.0,ft^3/s,Approved,,2018-09-14 07:15:00-04:00
2018-09-14 11:30:00+00:00,181.0,ft^3/s,Approved,,2018-09-14 07:30:00-04:00
2018-09-14 11:45:00+00:00,189.0,ft^3/s,Approved,,2018-09-14 07:45:00-04:00
2018-09-14 12:00:00+00:00,198.0,ft^3/s,Approved,,2018-09-14 08:00:00-04:00
2018-09-14 12:15:00+00:00,210.0,ft^3/s,Approved,,2018-09-14 08:15:00-04:00
2018-09-14 12:30:00+00:00,223.0,ft^3/s,Approved,,2018-09-14 08:30:00-04:00
2018-09-14 12:45:00+00:00,235.0,ft^3/s,Approved,,2018-09-14 08:45:00-04:00
2018-09-14 13:00:00+00:00,249.0,ft^3/s,Approved,,2018-09-14 09:00:00-04:00
2018-09-14 13:15:00+00:00,264.0,ft^3/s,Approved,,2018-09-14 09:15:00-04:00
2018-09-14 13:30:00+00:00,280.0,ft^3/s,Approved,,2018-09-14 09:30:00-04:00
2018-09-14 13:45:00+00:00,304.0,ft^3/s,Approved,,2018-09-14 09:45:00-04:00
2018-09-14 14:00:00+00:00,329.0,ft^3/s,Approved,,2018-09-14 10:00:00-04:00
2018-09-14 14:15:00+00:00,361.0,ft^3/s,Approved,,2018-09-14 10:15:00-04:00
2018-09-14 14:30:00+00:00,396.0,ft^3/s,Approved,,2018-09-14 10:30:00-04:00
2018-09-14 14:45:00+00:00,428.0,ft^3/s,Approved,,2018-09-14 10:45:00-04:00
2018-09-14 15:00:00+00:00,461.0,ft^3/s,Approved,,2018-09-14 11:00:00-04:00
2018-09-14 15:15:00+00:00,491.0,ft^3/s,Approved,,2018-09-14 11:15:00-04:00
2018-09-14 15:30:00+00:00,519.0,ft^3/s,Approved,,2018-09-14 11:30:00-04:00
2018-09-14 15:45:00+00:00,544.0,ft^3/s,Approved,,2018-09-14 11:45:00-04:00
2018-09-14 16:45:00+00:00,620.0,ft^3/s,Approved,,2018-09-14 12:45:00-04:00
2018-09-14 17:45:00+00:00,681.0,ft^3/s,Approved,,2018-09-14 13:45:00-04:00
2018-09-14 18:45:00+00:00,765.0,ft^3/s,Approved,,2018-09-14 14:45:00-04:00
2018-09-14 19:45:00+00:00,892.0,ft^3/s,Approved,,2018-09-14 15:45:00-04:00
2018-09-14 21:45:00+00:00,1400.0,ft^3/s,Approved,,2018-09-14 17:45:00-04:00
2018-09-14 23:45:00+00:00,2000.0,ft^3/s,Approved,,2018-09-14 19:45:00-04:00
2018-09-15 01:45:00+00:00,2970.0,ft^3/s,Approved,,2018-09-14 21:45:00-04:00
2018-09-15 02:00:00+00:00,3110.0,ft^3/s,Approved,,2018-09-14 22:00:00-04:00
2018-09-15 02:15:00+00:00,3300.0,ft^3/s,Approved,,2018-09-14 22:15:00-04:00
2018-09-15 02:30:00+00:00,3520.0,ft^3/s,Approved,,2018-09-14 22:30:00-04:00
2018-09-15 02:45:00+00:00,3700.0,ft^3/s,Approved,,2018-09-14 22:45:00-04:00
2018-09-15 03:00:00+00:00,3890.0,ft^3/s,Approved,,2018-09-14 23:00:00-04:00
2018-09-15 03:15:00+00:00,4060.0,ft^3/s,Approved,,2018-09-14 23:15:00-04:00
2018-09-15 03:30:00+00:00,4280.0,ft^3/s,Approved,,2018-09-14 23:30:00-04:00
2018-09-15 03:45:00+00:00,4430.0,ft^3/s,Approved,,2018-09-14 23:45:00-04:00
2018-09-15 04:00:00+00:00,4570.0,ft^3/s,Approved,,2018-09-15 00:00:00-04:00
2018-09-15 04:15:00+00:00,4780.0,ft^3/s,Approved,,2018-09-15 00:15:00-04:00
2018-09-15 04:30:00+00:00,4930.0,ft^3/s,Approved,,2018-09-15 00:30:00-04:00
2018-09-15 04:45:00+00:00,5080.0,ft^3/s,Approved,,2018-09-15 00:45:00-04:00
2018-09-15 05:00:00+00:00,5220.0,ft^3/s,Approved,,2018-09-15 01:00:00-04:00
2018-09-15 05:15:00+00:00,5350.0,ft^3/s,Approved,,2018-09-15 01:15:00-04:00
2018-09-15 05:30:00+00:00,5500.0,ft^3/s,Approved,,2018-09-15 01:30:00-04:00
2018-09-15 05:45:00+00:00,5590.0,ft^3/s,Approved,,2018-09-15 01:45:00-04:00
2018-09-15 06:00:00+00:00,5640.0,ft^3/s,Approved,,2018-09-15 02:00:00-04:00
2018-09-15 06:15:00+00:00,5700.0,ft^3/s,Approved,,2018-09-15 02:15:00-04:00
2018-09-15 06:30:00+00:00,5780.0,ft^3/s,Approved,,2018-09-15 02:30:00-04:00
2018-09-15 06:45:00+00:00,5820.0,ft^3/s,Approved,,2018-09-15 02:45:00-04:00
2018-09-15 07:00:00+00:00,5820.0,ft^3/s,Approved,,2018-09-15 03:00:00-04:00
2018-09-15 07:15:00+00:00,5880.0,ft^3/s,Approved,,2018-09-15 03:15:00-04:00
2018-09-15 07:30:00+00:00,5930.0,ft^3/s,Approved,,2018-09-15 03:30:00-04:00
2018-09-15 07:45:00+00:00,6010.0,ft^3/s,Approved,,2018-09-15 03:45:00-04:00
2018-09-15 08:00:00+00:00,6010.0,ft^3/s,Approved,,2018-09-15 04:00:00-04:00
2018-09-15 08:15:00+00:00,6030.0,ft^3/s,Approved,,2018-09-15 04:15:00-04:00
2018-09-15 08:30:00+00:00,6060.0,ft^3/s,Approved,,2018-09-15 04:30:00-04:00
2018-09-15 08:45:00+00:00,6040.0,ft^3/s,Approved,,2018-09-15 04:45:00-04:00
2018-09-15 09:00:00+00:00,6060.0,ft^3/s,Approved,,2018-09-15 05:00:00-04:00
2018-09-15 09:15:00+00:00,6060.0,ft^3/s,Approved,,2018-09-15 05:15:00-04:00
2018-09-15 09:30:00+00:00,6040.0,ft^3/s,Approved,,2018-09-15 05:30:00-04:00
2018-09-15 09:45:00+00:00,6030.0,ft^3/s,Approved,,2018-09-15 05:45:00-04:00
2018-09-15 10:00:00+00:00,6030.0,ft^3/s,Approved,,2018-09-15 06:00:00-04:00
2018-09-15 10:15:00+00:00,6030.0,ft^3/s,Approved,,2018-09-15 06:15:00-04:00
2018-09-15 10:30:00+00:00,6010.0,ft^3/s,Approved,,2018-09-15 06:30:00-04:00
2018-09-15 10:45:00+00:00,5980.0,ft^3/s,Approved,,2018-09-15 06:45:00-04:00
2018-09-15 11:00:00+00:00,5960.0,ft^3/s,Approved,,2018-09-15 07:00:00-04:00
2018-09-15 11:15:00+00:00,5930.0,ft^3/s,Approved,,2018-09-15 07:15:00-04:00
2018-09-15 11:30:00+00:00,5880.0,ft^3/s,Approved,,2018-09-15 07:30:00-04:00
2018-09-15 11:45:00+00:00,5880.0,ft^3/s,Approved,,2018-09-15 07:45:00-04:00
2018-09-15 12:00:00+00:00,5880.0,ft^3/s,Approved,,2018-09-15 08:00:00-04:00
2018-09-15 12:15:00+00:00,5820.0,ft^3/s,Approved,,2018-09-15 08:15:00-04:00
2018-09-15 12:30:00+00:00,5810.0,ft^3/s,Approved,,2018-09-15 08:30:00-04:00
2018-09-15 12:45:00+00:00,5790.0,ft^3/s,Approved,,2018-09-15 08:45:00-04:00
2018-09-15 13:00:00+00:00,5730.0,ft^3/s,Approved,,2018-09-15 09:00:00-04:00
2018-09-15 13:15:00+00:00,5700.0,ft^3/s,Approved,,2018-09-15 09:15:00-04:00
2018-09-15 13:30:00+00:00,5700.0,ft^3/s,Approved,,2018-09-15 09:30:00-04:00
2018-09-15 13:45:00+00:00,5650.0,ft^3/s,Approved,,2018-09-15 09:45:00-04:00
2018-09-15 14:00:00+00:00,5640.0,ft^3/s,Approved,,2018-09-15 10:00:00-04:00
2018-09-15 14:15:00+00:00,5580.0,ft^3/s,Approved,,2018-09-15 10:15:00-04:00
2018-09-15 14:30:00+00:00,5590.0,ft^3/s,Approved,,2018-09-15 10:30:00-04:00
2018-09-15 14:45:00+00:00,5530.0,ft^3/s,Approved,,2018-09-15 10:45:00-04:00
2018-09-15 15:00:00+00:00,5500.0,ft^3/s,Approved,,2018-09-15 11:00:00-04:00
2018-09-15 15:15:00+00:00,5470.0,ft^3/s,Approved,,2018-09-15 11:15:00-04:00
2018-09-15 15:30:00+00:00,5470.0,ft^3/s,Approved,,2018-09-15 11:30:00-04:00
2018-09-15 15:45:00+00:00,5450.0,ft^3/s,Approved,,2018-09-15 11:45:00-04:00
2018-09-15 16:00:00+00:00,5420.0,ft^3/s,Approved,,2018-09-15 12:00:00-04:00
2018-09-15 16:15:00+00:00,5400.0,ft^3/s,Approved,,2018-09-15 12:15:00-04:00
2018-09-15 16:30:00+00:00,5360.0,ft^3/s,Approved,,2018-09-15 12:30:00-04:00
2018-09-15 16:45:00+00:00,5330.0,ft^3/s,Approved,,2018-09-15 12:45:00-04:00
2018-09-15 17:00:00+00:00,5290.0,ft^3/s,Approved,,2018-09-15 13:00:00-04:00
2018-09-15 17:15:00+00:00,5220.0,ft^3/s,Approved,,2018-09-15 13:15:00-04:00
2018-09-15 17:30:00+00:00,5210.0,ft^3/s,Approved,,2018-09-15 13:30:00-04:00
2018-09-15 17:45:00+00:00,5170.0,ft^3/s,Approved,,2018-09-15 13:45:00-04:00
2018-09-15 18:00:00+00:00,5170.0,ft^3/s,Approved,,2018-09-15 14:00:00-04:00
2018-09-15 18:15:00+00:00,5100.0,ft^3/s,Approved,,2018-09-15 14:15:00-04:00
2018-09-15 18:30:00+00:00,5050.0,ft^3/s,Approved,,2018-09-15 14:30:00-04:00
2018-09-15 18:45:00+00:00,5000.0,ft^3/s,Approved,,2018-09-15 14:45:00-04:00
2018-09-15 19:00:00+00:00,5020.0,ft^3/s,Approved,,2018-09-15 15:00:00-04:00
2018-09-15 19:15:00+00:00,4920.0,ft^3/s,Approved,,2018-09-15 15:15:00-04:00
2018-09-15 19:30:00+00:00,4920.0,ft^3/s,Approved,,2018-09-15 15:30:00-04:00
2018-09-15 19:45:00+00:00,4880.0,ft^3/s,Approved,,2018-09-15 15:45:00-04:00
2018-09-15 20:00:00+00:00,4830.0,ft^3/s,Approved,,2018-09-15 16:00:00-04:00
2018-09-15 20:15:00+00:00,4800.0,ft^3/s,Approved,,2018-09-15 16:15:00-04:00
2018-09-15 20:30:00+00:00,4820.0,ft^3/s,Approved,,2018-09-15 16:30:00-04:00
2018-09-15 20:45:00+00:00,4750.0,ft^3/s,Approved,,2018-09-15 16:45:00-04:00
2018-09-15 21:00:00+00:00,4740.0,ft^3/s,Approved,,2018-09-15 17:00:00-04:00
2018-09-15 21:15:00+00:00,4700.0,ft^3/s,Approved,,2018-09-15 17:15:00-04:00
2018-09-15 21:30:00+00:00,4670.0,ft^3/s,Approved,,2018-09-15 17:30:00-04:00
2018-09-15 21:45:00+00:00,4610.0,ft^3/s,Approved,,2018-09-15 17:45:00-04:00
2018-09-15 22:00:00+00:00,4610.0,ft^3/s,Approved,,2018-09-15 18:00:00-04:00
2018-09-15 22:15:00+00:00,4570.0,ft^3/s,Approved,,2018-09-15 18:15:00-04:00
2018-09-15 22:30:00+00:00,4540.0,ft^3/s,Approved,,2018-09-15 18:30:00-04:00
2018-09-15 22:45:00+00:00,4530.0,ft^3/s,Approved,,2018-09-15 18:45:00-04:00
2018-09-15 23:00:00+00:00,4430.0,ft^3/s,Approved,,2018-09-15 19:00:00-04:00
2018-09-15 23:15:00+00:00,4420.0,ft^3/s,Approved,,2018-09-15 19:15:00-04:00
2018-09-15 23:30:00+00:00,4400.0,ft^3/s,Approved,,2018-09-15 19:30:00-04:00
2018-09-15 23:45:00+00:00,4340.0,ft^3/s,Approved,,2018-09-15 19:45:00-04:00
2018-09-16 00:00:00+00:00,4360.0,ft^3/s,Approved,,2018-09-15 20:00:00-04:00
2018-09-16 00:15:00+00:00,4300.0,ft^3/s,Approved,,2018-09-15 20:15:00-04:00
2018-09-16 00:30:00+00:00,4210.0,ft^3/s,Approved,,2018-09-15 20:30:00-04:00
2018-09-16 00:45:00+00:00,4150.0,ft^3/s,Approved,,2018-09-15 20:45:00-04:00
2018-09-16 01:00:00+00:00,4100.0,ft^3/s,Approved,,2018-09-15 21:00:00-04:00
2018-09-16 01:15:00+00:00,4120.0,ft^3/s,Approved,,2018-09-15 21:15:00-04:00
2018-09-16 01:30:00+00:00,4060.0,ft^3/s,Approved,,2018-09-15 21:30:00-04:00
2018-09-16 01:45:00+00:00,4100.0,ft^3/s,Approved,,2018-09-15 21:45:00-04:00
2018-09-16 02:00:00+00:00,4040.0,ft^3/s,Approved,,2018-09-15 22:00:00-04:00
2018-09-16 02:15:00+00:00,3970.0,ft^3/s,Approved,,2018-09-15 22:15:00-04:00
2018-09-16 02:30:00+00:00,3960.0,ft^3/s,Approved,,2018-09-15 22:30:00-04:00
2018-09-16 02:45:00+00:00,3940.0,ft^3/s,Approved,,2018-09-15 22:45:00-04:00
2018-09-16 03:00:00+00:00,3930.0,ft^3/s,Approved,,2018-09-15 23:00:00-04:00
2018-09-16 03:15:00+00:00,3910.0,ft^3/s,Approved,,2018-09-15 23:15:00-04:00
2018-09-16 03:30:00+00:00,3830.0,ft^3/s,Approved,,2018-09-15 23:30:00-04:00
2018-09-16 03:45:00+00:00,3830.0,ft^3/s,Approved,,2018-09-15 23:45:00-04:00
2018-09-16 04:00:00+00:00,3840.0,ft^3/s,Approved,,2018-09-16 00:00:00-04:00
2018-09-16 04:15:00+00:00,3800.0,ft^3/s,Approved,,2018-09-16 00:15:00-04:00
2018-09-16 04:30:00+00:00,3750.0,ft^3/s,Approved,,2018-09-16 00:30:00-04:00
2018-09-16 04:45:00+00:00,3760.0,ft^3/s,Approved,,2018-09-16 00:45:00-04:00
2018-09-16 05:00:00+00:00,3770.0,ft^3/s,Approved,,2018-09-16 01:00:00-04:00
2018-09-16 05:15:00+00:00,3730.0,ft^3/s,Approved,,2018-09-16 01:15:00-04:00
2018-09-16 05:30:00+00:00,3720.0,ft^3/s,Approved,,2018-09-16 01:30:00-04:00
2018-09-16 05:45:00+00:00,3730.0,ft^3/s,Approved,,2018-09-16 01:45:00-04:00
2018-09-16 06:00:00+00:00,3680.0,ft^3/s,Approved,,2018-09-16 02:00:00-04:00
2018-09-16 06:15:00+00:00,3690.0,ft^3/s,Approved,,2018-09-16 02:15:00-04:00
