site_id,site_name,time_utc,time_local,discharge_cfs,unit,parameter_code,approval_status,qualifier
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 00:30:00+00:00,2018-09-13 20:30:00-04:00,50.6,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 00:45:00+00:00,2018-09-13 20:45:00-04:00,51.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 01:00:00+00:00,2018-09-13 21:00:00-04:00,50.6,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 01:15:00+00:00,2018-09-13 21:15:00-04:00,50.6,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 01:30:00+00:00,2018-09-13 21:30:00-04:00,51.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 01:45:00+00:00,2018-09-13 21:45:00-04:00,51.9,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 02:00:00+00:00,2018-09-13 22:00:00-04:00,51.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 02:15:00+00:00,2018-09-13 22:15:00-04:00,52.4,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 02:30:00+00:00,2018-09-13 22:30:00-04:00,52.4,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 02:45:00+00:00,2018-09-13 22:45:00-04:00,53.3,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 03:00:00+00:00,2018-09-13 23:00:00-04:00,52.8,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 03:15:00+00:00,2018-09-13 23:15:00-04:00,54.2,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 03:30:00+00:00,2018-09-13 23:30:00-04:00,54.6,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 03:45:00+00:00,2018-09-13 23:45:00-04:00,54.2,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 04:00:00+00:00,2018-09-14 00:00:00-04:00,54.6,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 04:15:00+00:00,2018-09-14 00:15:00-04:00,54.6,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 04:30:00+00:00,2018-09-14 00:30:00-04:00,55.5,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 04:45:00+00:00,2018-09-14 00:45:00-04:00,55.5,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 05:00:00+00:00,2018-09-14 01:00:00-04:00,56.4,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 05:15:00+00:00,2018-09-14 01:15:00-04:00,57.8,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 05:30:00+00:00,2018-09-14 01:30:00-04:00,56.4,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 05:45:00+00:00,2018-09-14 01:45:00-04:00,58.3,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 06:00:00+00:00,2018-09-14 02:00:00-04:00,58.3,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 06:15:00+00:00,2018-09-14 02:15:00-04:00,58.7,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 06:30:00+00:00,2018-09-14 02:30:00-04:00,58.3,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 06:45:00+00:00,2018-09-14 02:45:00-04:00,59.7,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 07:00:00+00:00,2018-09-14 03:00:00-04:00,59.7,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 07:15:00+00:00,2018-09-14 03:15:00-04:00,61.1,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 07:30:00+00:00,2018-09-14 03:30:00-04:00,60.6,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 07:45:00+00:00,2018-09-14 03:45:00-04:00,62.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 08:00:00+00:00,2018-09-14 04:00:00-04:00,62.5,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 08:15:00+00:00,2018-09-14 04:15:00-04:00,63.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 08:30:00+00:00,2018-09-14 04:30:00-04:00,63.4,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 08:45:00+00:00,2018-09-14 04:45:00-04:00,63.9,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 09:00:00+00:00,2018-09-14 05:00:00-04:00,63.9,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 09:15:00+00:00,2018-09-14 05:15:00-04:00,63.4,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 09:30:00+00:00,2018-09-14 05:30:00-04:00,65.4,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 09:45:00+00:00,2018-09-14 05:45:00-04:00,66.3,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 10:00:00+00:00,2018-09-14 06:00:00-04:00,66.3,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 10:15:00+00:00,2018-09-14 06:15:00-04:00,68.8,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 10:30:00+00:00,2018-09-14 06:30:00-04:00,68.3,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 10:45:00+00:00,2018-09-14 06:45:00-04:00,70.3,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 11:00:00+00:00,2018-09-14 07:00:00-04:00,72.8,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 11:15:00+00:00,2018-09-14 07:15:00-04:00,73.8,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 11:30:00+00:00,2018-09-14 07:30:00-04:00,75.8,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 11:45:00+00:00,2018-09-14 07:45:00-04:00,76.9,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 12:00:00+00:00,2018-09-14 08:00:00-04:00,78.9,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 12:15:00+00:00,2018-09-14 08:15:00-04:00,80.5,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 12:30:00+00:00,2018-09-14 08:30:00-04:00,82.6,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 12:45:00+00:00,2018-09-14 08:45:00-04:00,84.8,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 13:00:00+00:00,2018-09-14 09:00:00-04:00,88.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 13:15:00+00:00,2018-09-14 09:15:00-04:00,90.2,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 13:30:00+00:00,2018-09-14 09:30:00-04:00,93.5,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 13:45:00+00:00,2018-09-14 09:45:00-04:00,99.1,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 14:00:00+00:00,2018-09-14 10:00:00-04:00,103.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 14:15:00+00:00,2018-09-14 10:15:00-04:00,109.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 14:30:00+00:00,2018-09-14 10:30:00-04:00,116.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 14:45:00+00:00,2018-09-14 10:45:00-04:00,125.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 15:00:00+00:00,2018-09-14 11:00:00-04:00,135.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 15:15:00+00:00,2018-09-14 11:15:00-04:00,143.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 15:30:00+00:00,2018-09-14 11:30:00-04:00,155.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 15:45:00+00:00,2018-09-14 11:45:00-04:00,164.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 16:00:00+00:00,2018-09-14 12:00:00-04:00,173.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 16:15:00+00:00,2018-09-14 12:15:00-04:00,183.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 16:30:00+00:00,2018-09-14 12:30:00-04:00,192.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 16:45:00+00:00,2018-09-14 12:45:00-04:00,201.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 17:00:00+00:00,2018-09-14 13:00:00-04:00,212.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 17:15:00+00:00,2018-09-14 13:15:00-04:00,223.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 17:30:00+00:00,2018-09-14 13:30:00-04:00,235.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 17:45:00+00:00,2018-09-14 13:45:00-04:00,248.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 18:00:00+00:00,2018-09-14 14:00:00-04:00,265.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 18:15:00+00:00,2018-09-14 14:15:00-04:00,288.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 18:30:00+00:00,2018-09-14 14:30:00-04:00,318.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 18:45:00+00:00,2018-09-14 14:45:00-04:00,361.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 19:00:00+00:00,2018-09-14 15:00:00-04:00,407.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 19:15:00+00:00,2018-09-14 15:15:00-04:00,452.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 19:30:00+00:00,2018-09-14 15:30:00-04:00,497.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 19:45:00+00:00,2018-09-14 15:45:00-04:00,539.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 20:00:00+00:00,2018-09-14 16:00:00-04:00,573.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 20:15:00+00:00,2018-09-14 16:15:00-04:00,608.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 20:30:00+00:00,2018-09-14 16:30:00-04:00,642.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 20:45:00+00:00,2018-09-14 16:45:00-04:00,676.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 21:00:00+00:00,2018-09-14 17:00:00-04:00,705.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 21:15:00+00:00,2018-09-14 17:15:00-04:00,733.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 21:30:00+00:00,2018-09-14 17:30:00-04:00,770.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 21:45:00+00:00,2018-09-14 17:45:00-04:00,809.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 22:00:00+00:00,2018-09-14 18:00:00-04:00,854.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 22:15:00+00:00,2018-09-14 18:15:00-04:00,905.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 22:30:00+00:00,2018-09-14 18:30:00-04:00,973.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 22:45:00+00:00,2018-09-14 18:45:00-04:00,1050.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 23:00:00+00:00,2018-09-14 19:00:00-04:00,1130.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 23:15:00+00:00,2018-09-14 19:15:00-04:00,1210.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 23:30:00+00:00,2018-09-14 19:30:00-04:00,1290.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 23:45:00+00:00,2018-09-14 19:45:00-04:00,1370.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-15 00:00:00+00:00,2018-09-14 20:00:00-04:00,1450.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-15 00:15:00+00:00,2018-09-14 20:15:00-04:00,1540.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-15 00:30:00+00:00,2018-09-14 20:30:00-04:00,1660.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-15 00:45:00+00:00,2018-09-14 20:45:00-04:00,1780.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-15 01:00:00+00:00,2018-09-14 21:00:00-04:00,1920.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-15 01:15:00+00:00,2018-09-14 21:15:00-04:00,2050.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-15 01:30:00+00:00,2018-09-14 21:30:00-04:00,2170.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-15 01:45:00+00:00,2018-09-14 21:45:00-04:00,2240.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-15 02:00:00+00:00,2018-09-14 22:00:00-04:00,2390.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-15 02:15:00+00:00,2018-09-14 22:15:00-04:00,2530.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-15 02:30:00+00:00,2018-09-14 22:30:00-04:00,2690.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-15 02:45:00+00:00,2018-09-14 22:45:00-04:00,2860.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-15 03:00:00+00:00,2018-09-14 23:00:00-04:00,3370.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-15 03:15:00+00:00,2018-09-14 23:15:00-04:00,3520.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-15 03:30:00+00:00,2018-09-14 23:30:00-04:00,3670.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-15 03:45:00+00:00,2018-09-14 23:45:00-04:00,3830.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-15 04:00:00+00:00,2018-09-15 00:00:00-04:00,4040.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-15 04:15:00+00:00,2018-09-15 00:15:00-04:00,4240.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-15 04:30:00+00:00,2018-09-15 00:30:00-04:00,4390.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-15 04:45:00+00:00,2018-09-15 00:45:00-04:00,4620.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-15 05:00:00+00:00,2018-09-15 01:00:00-04:00,4850.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-15 05:15:00+00:00,2018-09-15 01:15:00-04:00,5080.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-15 05:30:00+00:00,2018-09-15 01:30:00-04:00,5300.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-15 05:45:00+00:00,2018-09-15 01:45:00-04:00,5570.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-15 06:00:00+00:00,2018-09-15 02:00:00-04:00,5760.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-15 06:15:00+00:00,2018-09-15 02:15:00-04:00,6020.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-15 06:30:00+00:00,2018-09-15 02:30:00-04:00,6250.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-15 06:45:00+00:00,2018-09-15 02:45:00-04:00,6610.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-15 07:00:00+00:00,2018-09-15 03:00:00-04:00,6800.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-15 07:15:00+00:00,2018-09-15 03:15:00-04:00,7140.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-15 07:30:00+00:00,2018-09-15 03:30:00-04:00,7370.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-15 07:45:00+00:00,2018-09-15 03:45:00-04:00,7610.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-15 08:00:00+00:00,2018-09-15 04:00:00-04:00,7820.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-15 08:15:00+00:00,2018-09-15 04:15:00-04:00,8070.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-15 08:30:00+00:00,2018-09-15 04:30:00-04:00,8300.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-15 08:45:00+00:00,2018-09-15 04:45:00-04:00,8520.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-15 09:00:00+00:00,2018-09-15 05:00:00-04:00,8830.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-15 09:15:00+00:00,2018-09-15 05:15:00-04:00,9210.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-15 09:30:00+00:00,2018-09-15 05:30:00-04:00,9530.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-15 09:45:00+00:00,2018-09-15 05:45:00-04:00,9860.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-15 10:00:00+00:00,2018-09-15 06:00:00-04:00,10200.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-15 10:15:00+00:00,2018-09-15 06:15:00-04:00,10600.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-15 10:30:00+00:00,2018-09-15 06:30:00-04:00,11100.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-15 10:45:00+00:00,2018-09-15 06:45:00-04:00,11700.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-15 11:00:00+00:00,2018-09-15 07:00:00-04:00,12400.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-15 11:15:00+00:00,2018-09-15 07:15:00-04:00,13000.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-15 11:30:00+00:00,2018-09-15 07:30:00-04:00,13800.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-15 11:45:00+00:00,2018-09-15 07:45:00-04:00,14700.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-15 12:00:00+00:00,2018-09-15 08:00:00-04:00,15500.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-15 12:15:00+00:00,2018-09-15 08:15:00-04:00,16400.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-15 12:30:00+00:00,2018-09-15 08:30:00-04:00,17200.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-15 12:45:00+00:00,2018-09-15 08:45:00-04:00,18100.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-15 13:00:00+00:00,2018-09-15 09:00:00-04:00,19200.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-15 13:15:00+00:00,2018-09-15 09:15:00-04:00,20200.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-15 13:30:00+00:00,2018-09-15 09:30:00-04:00,21100.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-15 13:45:00+00:00,2018-09-15 09:45:00-04:00,22100.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-15 14:00:00+00:00,2018-09-15 10:00:00-04:00,23200.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-15 14:15:00+00:00,2018-09-15 10:15:00-04:00,24300.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-15 14:30:00+00:00,2018-09-15 10:30:00-04:00,25600.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-15 14:45:00+00:00,2018-09-15 10:45:00-04:00,26500.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-15 15:00:00+00:00,2018-09-15 11:00:00-04:00,27700.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-15 15:15:00+00:00,2018-09-15 11:15:00-04:00,28800.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-15 15:30:00+00:00,2018-09-15 11:30:00-04:00,30100.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-15 15:45:00+00:00,2018-09-15 11:45:00-04:00,30800.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-15 16:00:00+00:00,2018-09-15 12:00:00-04:00,31900.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-15 16:15:00+00:00,2018-09-15 12:15:00-04:00,34500.0,ft^3/s,00060,Approved,['ESTIMATED']
USGS-02092500,"Trent River near Trenton, NC",2018-09-15 22:15:00+00:00,2018-09-15 18:15:00-04:00,46100.0,ft^3/s,00060,Approved,['ESTIMATED']
USGS-02092500,"Trent River near Trenton, NC",2018-09-16 04:15:00+00:00,2018-09-16 00:15:00-04:00,59700.0,ft^3/s,00060,Approved,['ESTIMATED']
USGS-02092500,"Trent River near Trenton, NC",2018-09-16 10:15:00+00:00,2018-09-16 06:15:00-04:00,67600.0,ft^3/s,00060,Approved,['ESTIMATED']
USGS-02092500,"Trent River near Trenton, NC",2018-09-16 11:00:00+00:00,2018-09-16 07:00:00-04:00,67700.0,ft^3/s,00060,Approved,['ESTIMATED']
USGS-02092500,"Trent River near Trenton, NC",2018-09-16 16:15:00+00:00,2018-09-16 12:15:00-04:00,66500.0,ft^3/s,00060,Approved,['ESTIMATED']
USGS-02092500,"Trent River near Trenton, NC",2018-09-16 22:15:00+00:00,2018-09-16 18:15:00-04:00,62400.0,ft^3/s,00060,Approved,['ESTIMATED']
USGS-02092500,"Trent River near Trenton, NC",2018-09-17 04:15:00+00:00,2018-09-17 00:15:00-04:00,56400.0,ft^3/s,00060,Approved,['ESTIMATED']
USGS-02092500,"Trent River near Trenton, NC",2018-09-17 10:15:00+00:00,2018-09-17 06:15:00-04:00,49900.0,ft^3/s,00060,Approved,['ESTIMATED']
USGS-02092500,"Trent River near Trenton, NC",2018-09-17 16:15:00+00:00,2018-09-17 12:15:00-04:00,45200.0,ft^3/s,00060,Approved,['ESTIMATED']
USGS-02092500,"Trent River near Trenton, NC",2018-09-17 22:15:00+00:00,2018-09-17 18:15:00-04:00,41300.0,ft^3/s,00060,Approved,['ESTIMATED']
USGS-02092500,"Trent River near Trenton, NC",2018-09-18 04:15:00+00:00,2018-09-18 00:15:00-04:00,37400.0,ft^3/s,00060,Approved,['ESTIMATED']
USGS-02092500,"Trent River near Trenton, NC",2018-09-18 10:15:00+00:00,2018-09-18 06:15:00-04:00,33000.0,ft^3/s,00060,Approved,['ESTIMATED']
USGS-02092500,"Trent River near Trenton, NC",2018-09-18 16:15:00+00:00,2018-09-18 12:15:00-04:00,28500.0,ft^3/s,00060,Approved,['ESTIMATED']
USGS-02092500,"Trent River near Trenton, NC",2018-09-18 22:15:00+00:00,2018-09-18 18:15:00-04:00,24400.0,ft^3/s,00060,Approved,['ESTIMATED']
USGS-02092500,"Trent River near Trenton, NC",2018-09-19 04:15:00+00:00,2018-09-19 00:15:00-04:00,19900.0,ft^3/s,00060,Approved,['ESTIMATED']
USGS-02092500,"Trent River near Trenton, NC",2018-09-19 10:15:00+00:00,2018-09-19 06:15:00-04:00,15600.0,ft^3/s,00060,Approved,['ESTIMATED']
USGS-02092500,"Trent River near Trenton, NC",2018-09-19 16:15:00+00:00,2018-09-19 12:15:00-04:00,11800.0,ft^3/s,00060,Approved,['ESTIMATED']
USGS-02092500,"Trent River near Trenton, NC",2018-09-19 22:15:00+00:00,2018-09-19 18:15:00-04:00,8560.0,ft^3/s,00060,Approved,['ESTIMATED']
USGS-02092500,"Trent River near Trenton, NC",2018-09-20 04:15:00+00:00,2018-09-20 00:15:00-04:00,5850.0,ft^3/s,00060,Approved,['ESTIMATED']
USGS-02092500,"Trent River near Trenton, NC",2018-09-20 10:15:00+00:00,2018-09-20 06:15:00-04:00,3920.0,ft^3/s,00060,Approved,['ESTIMATED']
USGS-02092500,"Trent River near Trenton, NC",2018-09-20 17:00:00+00:00,2018-09-20 13:00:00-04:00,3290.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-20 17:15:00+00:00,2018-09-20 13:15:00-04:00,3280.0,ft^3/s,00060,Approved,
